rdnm,store_code, mon_sales , mon_sales_count ,weekdays_sales_rate,weekend_sales_rate,weekdays_sales_coount,weekend_sales_count,breakfast(06~11),lunch(11~17),dinner(17~06),men_sales_rate,women_sales_rate
경희대로3길,닭/오리요리," \343,932,998 ",12138,73,27,8979,3159,0,2,97,57,43
경희대로3길,커피점/카페," \42,650,017 ",3110,53,47,1677,1433,0,26,75,43,57
경희대로3길,유흥주점," \321,511,980 ",8494,66,34,5592,2902,0,0,100,49,51
경희대로4길,한식," \1,485,243,005 ",71372,80,20,55492,15880,1,46,53,55,45
경희대로4길,중식," \80,714,701 ",5314,70,30,3534,1780,1,49,51,72,28
경희대로4길,일식/수산물," \22,534,295 ",330,88,12,295,35,0,43,57,65,35
경희대로4길,양식," \300,343,738 ",3832,83,17,3284,548,0,56,44,48,52
경희대로4길,분식," \714,326,358 ",98047,81,19,85637,12410,3,50,48,52,48
경희대로4길,제과제빵떡케익," \15,000,000 ",1288,83,17,1061,227,0,16,85,35,65
경희대로4길,커피점/카페," \553,909,090 ",119801,75,25,95440,24361,14,53,33,41,59
경희대로4길,유흥주점," \800,464,314 ",21710,68,32,15176,6534,0,0,100,59,41
난계로30길,한식," \372,014,210 ",11417,91,9,10437,980,4,86,11,71,29
난계로30길,일식/수산물," \36,832,465 ",2007,88,12,1766,241,0,62,38,61,39
난계로30길,커피점/카페," \47,021,752 ",4897,100,0,4897,0,51,48,1,60,40
답십리로23길,한식," \67,568,230 ",1733,68,32,1217,516,0,18,83,70,31
답십리로23길,중식," \34,093,885 ",1692,55,45,936,756,2,59,40,61,39
답십리로23길,분식," \75,337,592 ",6773,71,29,4828,1945,10,51,39,49,51
답십리로23길,닭/오리요리," \19,076,502 ",526,66,35,337,189,0,0,100,67,33
답십리로23길,제과제빵떡케익," \25,504,261 ",2231,80,20,1787,444,20,49,31,39,61
답십리로56길,한식," \687,199,311 ",22952,86,14,17650,5302,2,71,27,70,30
답십리로56길,제과제빵떡케익," \23,077,240 ",2553,72,28,1829,724,14,41,45,41,59
답십리로56길,커피점/카페," \5,051,935 ",860,80,20,686,174,1,84,15,61,39
답십리로56길,유흥주점," \85,065,899 ",898,65,35,559,339,1,12,88,76,24
답십리로60길,한식," \471,203,654 ",22230,73,27,16994,5236,2,43,56,69,31
답십리로60길,분식," \22,738,242 ",2745,88,12,2451,294,7,46,47,39,62
답십리로60길,패스트푸드점," \60,000,000 ",2056,54,47,1103,953,0,36,65,60,40
답십리로60길,닭/오리요리," \13,195,171 ",375,61,39,233,142,0,0,101,72,28
답십리로60길,커피점/카페," \10,070,609 ",1204,74,26,893,311,7,86,8,41,59
답십리로60길,유흥주점," \127,589,308 ",5496,76,24,4165,1331,0,34,66,69,31
답십리로63길,한식," \573,493,804 ",12528,63,37,8221,4307,0,26,74,68,32
답십리로63길,닭/오리요리," \56,952,137 ",2095,66,34,1372,723,0,1,99,66,34
답십리로63길,유흥주점," \24,837,876 ",685,67,34,456,229,0,0,100,70,30
답십리로64길,한식," \476,943,927 ",20930,79,21,15478,5452,1,39,60,67,33
답십리로64길,분식," \36,150,788 ",2463,88,12,2144,319,4,39,58,70,30
답십리로64길,닭/오리요리," \155,494,386 ",8297,67,33,5598,2699,0,10,89,49,51
답십리로64길,제과제빵떡케익," \71,454,837 ",8036,71,29,5711,2325,15,30,55,46,54
답십리로64길,커피점/카페," \7,980,829 ",1586,89,11,1413,173,38,55,8,30,70
답십리로64길,유흥주점," \268,256,884 ",13703,86,15,12417,1286,0,39,62,55,45
답십리로68길,한식," \333,528,680 ",7956,85,15,6355,1601,2,54,44,58,42
답십리로68길,중식," \8,023,166 ",535,70,30,372,163,0,56,43,70,30
답십리로68길,일식/수산물," \178,206,277 ",1671,69,31,1144,527,2,1,97,68,32
답십리로68길,분식," \45,220,446 ",3216,70,30,2251,965,5,22,73,55,45
답십리로68길,닭/오리요리," \41,694,798 ",1448,57,43,827,621,0,3,96,61,39
답십리로68길,제과제빵떡케익," \24,290,178 ",3208,77,24,2482,726,6,31,62,43,57
답십리로68길,커피점/카페," \130,011,077 ",19435,71,29,13627,5808,19,43,38,51,49
답십리로68길,유흥주점," \84,101,754 ",2808,74,26,1739,1069,1,0,99,68,32
답십리로69길,한식," \1,031,983,159 ",44247,81,19,33159,11088,1,52,47,59,41
답십리로69길,일식/수산물," \43,383,979 ",1421,64,36,926,495,0,45,55,57,43
답십리로69길,분식," \69,017,427 ",6050,87,13,4756,1294,13,65,24,52,48
답십리로69길,패스트푸드점," \100,023,282 ",3861,62,38,2336,1525,0,33,67,53,47
답십리로69길,닭/오리요리," \95,427,769 ",2342,67,33,1579,763,0,6,93,47,54
답십리로69길,제과제빵떡케익," \266,741,039 ",30971,78,22,22531,8440,22,47,31,31,69
답십리로69길,커피점/카페," \212,266,453 ",25044,70,30,17321,7723,11,58,32,41,59
답십리로69길,유흥주점," \22,225,237 ",487,74,27,349,138,0,0,100,45,55
답십리로72길,한식," \672,453,814 ",14299,68,32,9447,4852,0,29,70,61,39
답십리로72길,중식," \154,799,746 ",8196,62,38,5092,3104,1,62,37,62,38
답십리로72길,분식," \7,147,543 ",718,86,14,622,96,0,51,49,51,49
답십리로72길,커피점/카페," \64,674,176 ",9741,74,26,6849,2892,18,69,13,36,64
답십리로72길,유흥주점," \151,754,267 ",4238,63,37,2779,1459,0,2,98,67,33
망우로18가길,한식," \59,243,644 ",6688,78,22,5262,1426,1,56,44,56,44
망우로18가길,일식/수산물," \65,010,175 ",6038,87,13,5240,798,0,52,48,54,46
망우로18가길,양식," \8,186,870 ",1484,98,2,1456,28,5,66,29,58,42
망우로18가길,분식," \99,196,999 ",15761,82,18,12041,3720,4,51,46,60,40
망우로18가길,패스트푸드점," \43,242,366 ",6704,71,29,4952,1752,0,31,69,56,45
망우로18가길,커피점/카페," \55,862,932 ",19688,76,24,15573,4115,13,58,30,53,47
망우로18가길,유흥주점," \62,856,599 ",2731,77,23,2102,629,0,0,101,65,35
망우로18길,한식," \960,637,354 ",44532,78,22,34797,9735,1,49,50,64,36
망우로18길,분식," \110,024,215 ",5897,75,25,4376,1521,1,48,52,64,36
망우로18길,패스트푸드점," \43,327,453 ",5124,68,33,3824,1300,3,44,53,55,45
망우로18길,닭/오리요리," \63,893,085 ",3931,70,31,2745,1186,0,1,100,69,31
망우로18길,커피점/카페," \216,684,149 ",28163,72,29,20858,7305,7,58,35,44,56
망우로18길,유흥주점," \379,333,125 ",9069,68,32,6102,2967,0,0,100,72,29
망우로21길,한식," \868,051,137 ",30559,71,29,21504,9055,2,50,47,62,38
망우로21길,중식," \9,019,702 ",251,100,0,251,0,0,51,49,78,22
망우로21길,일식/수산물," \48,993,788 ",774,81,19,625,149,0,0,100,59,41
망우로21길,양식," \561,031,026 ",23368,67,33,15591,7777,0,45,56,55,45
망우로21길,분식," \227,437,277 ",26565,70,30,18523,8042,17,37,47,57,43
망우로21길,커피점/카페," \119,089,984 ",31999,69,31,22125,9874,16,56,28,41,59
망우로21길,유흥주점," \28,464,135 ",958,72,28,689,269,0,0,100,71,29
무학로16길,한식," \190,966,018 ",9681,95,5,9155,526,2,85,14,67,33
무학로16길,중식," \91,874,395 ",4645,70,30,3266,1379,1,68,32,66,34
무학로45길,한식," \235,022,764 ",6551,93,7,5979,572,4,63,34,76,25
사가정로13길,한식," \579,158,285 ",16917,71,29,12066,4851,2,39,59,58,42
사가정로13길,중식," \435,498,759 ",17391,58,42,10642,6749,1,53,46,63,38
사가정로13길,일식/수산물," \26,294,354 ",546,74,26,407,139,0,2,98,64,36
사가정로13길,분식," \97,817,958 ",11370,79,22,8416,2954,15,54,31,37,63
사가정로13길,패스트푸드점," \122,698,815 ",21034,83,17,15873,5161,20,41,39,31,69
사가정로13길,제과제빵떡케익," \237,581,191 ",21177,84,16,16045,5132,18,52,30,38,62
사가정로13길,커피점/카페," \79,491,328 ",13597,71,29,9299,4298,17,56,27,38,62
사가정로13길,유흥주점," \264,463,053 ",9019,67,33,6008,3011,0,3,98,60,40
사가정로23가길,한식," \506,953,826 ",12999,72,28,9449,3550,2,39,59,60,40
사가정로23가길,양식," \90,561,931 ",9297,67,33,6318,2979,4,56,40,50,50
사가정로23가길,분식," \151,111,342 ",15573,65,35,10129,5444,4,41,55,44,56
사가정로23가길,닭/오리요리," \36,016,898 ",1386,58,42,803,583,0,1,99,61,39
사가정로23가길,커피점/카페," \109,457,209 ",19479,67,33,13141,6338,15,50,36,43,57
사가정로23가길,유흥주점," \41,414,070 ",1155,65,35,745,410,0,0,100,67,33
서울시립대로16길,한식," \81,731,374 ",1674,73,27,1166,508,0,16,85,63,37
서울시립대로29길,한식," \260,307,059 ",8969,73,27,6677,2292,3,43,54,72,28
서울시립대로29길,분식," \687,824,283 ",80744,77,23,62136,18608,0,41,59,57,43
서울시립대로29길,닭/오리요리," \94,436,773 ",2961,71,29,1987,974,0,2,97,72,28
서울시립대로29길,커피점/카페," \11,577,686 ",2273,86,14,1967,306,19,75,6,48,52
서울시립대로4길,한식," \661,798,606 ",24336,76,24,18187,6149,3,61,36,63,37
서울시립대로4길,분식," \351,270,768 ",18826,70,30,13732,5094,8,33,60,52,48
서울시립대로4길,닭/오리요리," \6,234,590 ",385,58,42,227,158,0,48,53,63,37
서울시립대로4길,커피점/카페," \247,102,515 ",38260,57,43,22884,15376,15,57,28,31,69
서울시립대로4길,유흥주점," \36,298,173 ",924,61,39,578,346,1,2,96,66,35
약령시로17길,한식," \446,656,724 ",14389,62,38,9658,4731,3,55,42,58,42
약령시로17길,중식," \63,299,394 ",977,58,42,559,418,0,8,92,59,41
약령시로17길,분식," \51,238,524 ",3147,88,12,2531,616,2,59,39,72,28
약령시로17길,패스트푸드점," \21,832,389 ",1591,74,26,1413,178,16,41,44,51,50
약령시로17길,닭/오리요리," \218,696,650 ",8154,69,31,5574,2580,0,3,98,61,39
약령시로17길,제과제빵떡케익," \17,079,681 ",2092,71,29,1535,557,13,38,49,41,59
약령시로17길,커피점/카페," \25,506,293 ",3504,95,5,3232,272,14,44,43,73,27
약령시로17길,유흥주점," \90,212,732 ",1875,59,41,752,1123,0,22,78,84,16
왕산로32길,한식," \86,879,581 ",2408,89,11,2148,260,0,64,36,57,43
왕산로32길,커피점/카페," \5,531,668 ",106,63,37,65,41,0,0,100,100,0
왕산로32길,유흥주점," \18,437,711 ",190,80,20,138,52,0,18,82,85,15
왕산로33길,한식," \730,674,604 ",41007,75,25,25651,15356,1,51,49,79,21
왕산로33길,유흥주점," \68,307,848 ",1374,64,36,951,423,10,19,71,99,1
왕산로43길,한식," \662,540,739 ",21613,78,22,15624,5989,2,50,48,64,36
왕산로43길,중식," \70,740,867 ",3587,60,40,2157,1430,2,63,35,62,39
왕산로43길,분식," \92,706,458 ",7442,80,20,6006,1436,13,63,25,61,39
왕산로43길,닭/오리요리," \168,124,467 ",7674,67,34,5029,2645,0,10,91,56,44
왕산로43길,커피점/카페," \17,819,994 ",2962,71,29,2092,870,12,38,51,56,44
왕산로43길,유흥주점," \126,615,708 ",1884,85,15,1702,182,0,1,99,82,18
이문로42길,한식," \115,618,866 ",4604,55,45,3035,1569,0,12,87,80,20
이문로42길,닭/오리요리," \156,811,765 ",7574,58,42,4414,3160,0,11,89,49,51
이문로42길,제과제빵떡케익," \114,151,778 ",14407,73,27,10634,3773,6,29,65,36,64
장한로14길,한식," \921,426,928 ",24151,74,26,17349,6802,7,45,49,70,30
장한로14길,중식," \143,715,491 ",7736,67,33,5206,2530,6,45,49,64,36
장한로14길,일식/수산물," \64,235,951 ",503,83,18,416,87,0,9,91,74,26
장한로14길,양식," \3,000,000 ",215,100,0,215,0,0,101,0,39,61
장한로14길,분식," \3,185,494 ",198,90,10,178,20,0,100,0,68,32
장한로14길,제과제빵떡케익," \31,172,268 ",3736,79,21,2960,776,16,33,51,57,43
장한로14길,커피점/카페," \19,117,211 ",3268,91,9,2986,282,30,59,11,44,56
장한로14길,유흥주점," \141,341,579 ",4125,74,26,2710,1415,0,0,100,70,30
장한로25길,한식," \740,832,049 ",30517,80,20,26579,3938,1,62,37,64,36
장한로25길,중식," \44,377,183 ",2250,56,44,1259,991,3,65,33,64,36
장한로25길,커피점/카페," \21,821,331 ",3383,91,9,3081,302,6,88,6,31,69
장한로25길,유흥주점," \42,203,218 ",1180,59,41,718,462,0,1,99,71,29
장한로26가길,한식," \1,234,192,560 ",24257,62,38,15973,8284,3,28,69,63,37
장한로26가길,일식/수산물," \31,505,755 ",910,91,9,823,87,0,38,63,57,43
장한로26가길,분식," \70,486,174 ",6948,81,19,5599,1349,9,33,57,59,41
장한로26가길,유흥주점," \204,701,442 ",4733,78,22,3426,1307,3,0,98,63,37
장한로26길,한식," \895,001,605 ",32739,66,34,21902,10837,5,40,55,60,41
장한로26길,일식/수산물," \24,000,000 ",1577,65,35,1031,546,1,49,51,43,57
장한로26길,양식," \66,044,134 ",3982,67,33,2640,1342,0,55,46,58,42
장한로26길,분식," \141,716,532 ",15078,65,35,9761,5317,22,33,45,46,54
장한로26길,커피점/카페," \82,637,200 ",11559,68,33,7788,3771,20,40,40,42,58
장한로26길,유흥주점," \208,814,115 ",5099,64,36,3386,1713,0,0,100,54,47
장한로27가길,한식," \541,738,715 ",15691,68,33,10562,5129,0,52,49,57,43
장한로27가길,중식," \38,986,123 ",2751,68,32,1872,879,0,60,39,70,30
장한로27가길,양식," \200,688,231 ",11471,82,18,9449,2022,0,67,33,61,40
장한로27가길,분식," \57,020,215 ",3905,65,35,2522,1383,2,33,66,58,42
장한로27가길,유흥주점," \113,993,855 ",1616,57,43,1187,429,0,0,101,86,14
장한로27길,한식," \521,103,920 ",16692,76,24,12924,3768,2,47,51,64,36
장한로27길,일식/수산물," \32,602,113 ",411,72,28,295,116,0,0,99,65,35
장한로27길,분식," \16,406,110 ",1437,79,21,1218,219,0,39,62,66,34
장한로27길,제과제빵떡케익," \170,261,808 ",16051,68,32,10895,5156,13,32,55,45,55
장한로27길,커피점/카페," \66,530,487 ",11661,80,20,9063,2598,13,60,26,42,58
장한로27길,유흥주점," \72,580,326 ",685,54,46,354,331,7,17,77,72,28
장한로5길,한식," \1,269,000,986 ",35048,88,13,27812,7236,1,60,39,59,42
장한로5길,중식," \115,213,351 ",5657,71,29,3992,1665,1,62,37,64,36
장한로5길,분식," \32,323,293 ",2942,92,8,2728,214,5,69,26,49,52
장한로5길,패스트푸드점," \13,644,514 ",480,54,46,262,218,0,28,72,51,49
장한로5길,닭/오리요리," \63,944,979 ",3185,61,39,1953,1232,0,15,85,47,53
장한로5길,커피점/카페," \149,313,261 ",25800,85,15,21741,4059,30,50,20,35,65
장한로5길,유흥주점," \95,783,551 ",2647,69,32,1788,859,0,1,99,64,36
장한로8길,한식," \397,350,523 ",14171,82,18,12249,1922,1,56,43,79,21
장한로8길,중식," \13,879,917 ",987,94,6,923,64,0,82,19,71,29
장한로8길,일식/수산물," \20,574,233 ",972,100,0,972,0,0,98,3,63,37
장한로8길,패스트푸드점," \35,756,232 ",1033,81,19,840,193,0,39,61,50,50
장한로8길,닭/오리요리," \19,955,552 ",1221,67,33,819,402,0,9,92,57,43
장한로8길,커피점/카페," \16,187,902 ",2434,95,6,2301,133,24,63,13,56,44
장한로8길,유흥주점," \55,190,652 ",1113,78,22,864,249,0,0,99,67,33
전농로29길,한식," \361,960,763 ",10058,75,25,6701,3357,0,43,57,58,42
전농로29길,분식," \16,996,854 ",2991,88,12,2657,334,0,27,73,45,55
전농로29길,패스트푸드점," \9,016,912 ",432,66,34,282,150,3,14,83,75,26
전농로29길,닭/오리요리," \151,979,963 ",7272,56,44,4096,3176,0,14,87,57,44
전농로29길,유흥주점," \43,318,555 ",1118,86,14,894,224,2,7,92,65,35
전농로3길,한식," \1,296,481,735 ",22789,65,35,14095,8694,0,34,67,60,40
전농로3길,일식/수산물," \13,588,130 ",228,71,29,166,62,0,4,96,50,50
전농로3길,분식," \3,000,000 ",344,98,3,335,9,2,59,39,55,45
전농로3길,닭/오리요리," \73,483,168 ",3704,64,36,2379,1325,1,10,90,57,43
전농로3길,커피점/카페," \226,311,519 ",36125,70,30,23633,12492,14,59,27,43,57
전농로4길,한식," \727,085,357 ",73387,83,17,64848,8539,4,56,42,67,33
전농로4길,중식," \124,682,273 ",8173,74,26,5714,2459,0,67,33,70,30
전농로4길,분식," \935,268 ",208,79,21,164,44,0,58,42,58,42
전농로4길,제과제빵떡케익," \19,142,458 ",1842,78,22,1445,397,17,33,51,54,46
전농로4길,유흥주점," \86,893,452 ",2962,69,31,2047,915,0,0,100,42,58
제기로21길,한식," \331,156,766 ",7591,61,39,6162,1429,2,70,28,77,23
제기로21길,중식," \29,629,908 ",2170,76,24,1647,523,2,75,23,72,28
제기로21길,유흥주점," \12,086,172 ",296,100,0,296,0,0,0,100,83,17
제기로5길,한식," \757,625,669 ",65931,85,15,59782,6149,4,48,48,65,35
제기로5길,중식," \254,981,302 ",13175,63,37,8292,4883,5,45,51,68,33
제기로5길,일식/수산물," \4,010,832 ",354,95,5,335,19,0,62,38,51,49
제기로5길,양식," \590,620,393 ",38158,83,17,31187,6971,0,52,48,42,58
제기로5길,분식," \244,563,346 ",26357,79,21,21323,5034,1,62,38,52,48
제기로5길,패스트푸드점," \87,290,918 ",4300,71,29,2984,1316,0,42,57,59,41
제기로5길,닭/오리요리," \127,044,467 ",5774,64,36,3662,2112,0,9,90,60,40
제기로5길,커피점/카페," \117,408,400 ",24637,89,11,20562,4075,5,63,34,40,60
제기로5길,유흥주점," \50,614,784 ",4656,68,32,3318,1338,0,27,73,58,42
천장산로7길,한식," \429,684,303 ",40897,82,18,31799,9098,3,64,33,56,44
천장산로7길,중식," \90,375,867 ",4142,67,33,2750,1392,1,60,39,61,40
천장산로7길,양식," \67,287,456 ",2632,95,5,2417,215,0,59,42,37,63
천장산로7길,분식," \211,001,399 ",20808,83,17,16939,3869,13,56,31,55,45
천장산로7길,제과제빵떡케익," \221,270,554 ",34860,75,25,26153,8707,22,45,34,40,60
천장산로7길,커피점/카페," \484,935,247 ",86437,81,19,70366,16071,10,66,24,50,50
천호대로12길,한식," \63,108,321 ",3953,94,6,3540,413,0,65,35,84,16
천호대로12길,커피점/카페," \400,121,567 ",34302,100,0,34302,0,41,55,4,58,42
천호대로17길,한식," \2,903,428,191 ",99076,86,14,78400,20676,3,66,30,62,38
천호대로17길,중식," \40,949,600 ",2702,87,13,2374,328,1,80,19,74,26
천호대로17길,분식," \106,351,259 ",6759,81,19,5477,1282,0,80,21,57,43
천호대로17길,패스트푸드점," \304,942,791 ",41081,73,27,30088,10993,7,54,40,55,45
천호대로17길,제과제빵떡케익," \366,468,239 ",58910,73,27,43178,15732,35,45,20,40,60
천호대로17길,커피점/카페," \22,477,549 ",3863,95,5,3702,161,24,75,1,44,56
천호대로77길,한식," \100,203,370 ",4932,96,4,4693,239,2,86,12,72,28
천호대로77길,분식," \13,202,091 ",1195,93,7,1110,85,11,71,18,71,29
천호대로77길,커피점/카페," \59,077,275 ",6914,73,27,5044,1870,3,71,26,31,69
천호대로97길,한식," \104,087,013 ",3594,87,14,3124,470,21,74,5,81,19
천호대로97길,중식," \4,673,285 ",346,86,15,296,50,0,61,40,83,17
한천로14길,한식," \1,868,482,937 ",63595,77,23,45668,17927,5,43,52,66,34
한천로14길,중식," \89,325,374 ",4521,62,38,2804,1717,1,55,44,71,29
한천로14길,패스트푸드점," \36,479,893 ",1495,60,40,892,603,0,19,82,59,41
한천로14길,닭/오리요리," \39,613,864 ",1814,65,35,1195,619,0,13,87,53,47
한천로14길,커피점/카페," \51,274,624 ",7999,73,28,5484,2515,3,68,29,55,45
한천로14길,유흥주점," \183,280,535 ",4236,79,21,3171,1065,0,2,98,73,27
한천로33길,한식," \211,590,310 ",8068,73,27,5981,2087,0,34,66,57,43
한천로33길,분식," \90,555,733 ",8442,82,18,6265,2177,8,48,44,54,46
한천로33길,제과제빵떡케익," \229,629,749 ",25410,74,26,18754,6656,17,38,45,42,58
한천로33길,커피점/카페," \88,654,392 ",11939,78,22,8165,3774,7,58,35,35,65
한천로40길,한식," \1,048,151,583 ",43227,77,23,30579,12648,4,28,68,63,37
한천로40길,중식," \13,494,885 ",730,51,49,374,356,0,75,26,72,28
한천로40길,분식," \11,289,928 ",741,79,21,583,158,28,46,27,52,48
한천로40길,패스트푸드점," \60,183,914 ",4443,55,45,2402,2041,0,27,73,53,47
한천로40길,닭/오리요리," \32,383,523 ",1528,68,32,969,559,0,10,89,59,41
한천로40길,커피점/카페," \15,345,485 ",1867,62,38,1170,697,12,57,30,39,61
한천로40길,유흥주점," \150,014,498 ",4085,63,37,2633,1452,0,2,98,69,31
한천로46길,한식," \352,306,468 ",19117,74,26,13282,5835,1,56,43,58,42
한천로46길,중식," \23,478,656 ",1341,69,31,925,416,0,67,33,69,31
한천로46길,분식," \40,361,281 ",5960,83,17,5118,842,12,46,42,50,50
한천로46길,닭/오리요리," \89,064,446 ",4290,64,36,2856,1434,0,1,99,63,37
한천로46길,제과제빵떡케익," \261,340,579 ",35427,67,33,23666,11761,13,39,49,43,57
한천로46길,커피점/카페," \18,802,548 ",2525,63,37,1590,935,13,66,21,45,55
한천로46길,유흥주점," \32,054,537 ",762,70,30,529,233,0,0,101,66,34
휘경로14길,한식," \135,258,009 ",5984,78,22,4737,1247,1,48,50,64,36
