rdnm,store_code, mon_sales , mon_sales_count ,weekdays_sales_rate,weekend_sales_rate,weekdays_sales_coount,weekend_sales_count,breakfast(06~11),lunch(11~17),dinner(17~06),men_sales_rate,women_sales_rate
휘경로3길,닭/오리요리,23970565,1123,26,74,854,269,0,5,95,68,32
휘경로3길,제과제빵떡케익,114402365,14729,10664,72,10664,4065,22,35,43,36,64
휘경로3길,커피점/카페,252359374,69193,22,78,58210,10983,9,50,41,44,56
휘경로3길,유흥주점,88583544,2020,32,68,1352,668,0,2,98,66,34
겸재로29길,한식,1117352506,22292,24,76,15752,6540,4,32,64,59,41
겸재로29길,중식,68879194,4818,40,60,2913,1905,0,56,44,62,38
겸재로29길,패스트푸드점,40087770,1497,40,60,903,594,1,24,75,47,53
겸재로29길,닭/오리요리,109954108,4747,22,78,3714,1033,0,2,98,63,37
겸재로29길,커피점/카페,11437892,1490,26,74,1393,97,15,47,38,60,40
겸재로29길,유흥주점,85092704,2437,43,58,1361,1076,0,1,99,77,24
겸재로36길,한식,181917270,6252,32,68,4667,1585,2,41,57,55,45
겸재로36길,분식,67830609,1946,30,70,1357,589,0,2,98,66,34
겸재로36길,커피점/카페,9970750,1914,36,64,1166,748,8,56,36,52,48
겸재로36길,유흥주점,169358690,4502,30,70,2850,1652,1,0,99,69,31
겸재로54길,한식,409843491,15900,32,68,9822,6078,0,20,80,63,37
겸재로54길,분식,47135617,3971,27,73,3082,889,0,55,45,39,61
겸재로54길,닭/오리요리,274109826,12218,39,61,7461,4757,0,13,87,48,52
겸재로54길,커피점/카페,28394045,4470,33,67,2986,1484,0,36,64,58,42
겸재로54길,유흥주점,167570049,4031,30,70,2775,1256,0,1,99,65,35
공릉로12가길,한식,41970901,3244,15,85,2709,535,0,22,78,62,38
공릉로12가길,분식,9726716,1355,17,83,1081,274,9,56,35,35,65
공릉로12가길,닭/오리요리,79675186,2789,50,51,1393,1396,0,2,98,56,44
공릉로12가길,커피점/카페,3626303,630,35,65,415,215,8,63,29,26,74
공릉로2길,한식,824865610,32144,23,77,24305,7839,2,41,57,58,42
공릉로2길,중식,44872872,1872,43,57,1068,804,3,61,36,60,40
공릉로2길,분식,158814272,19289,34,66,12373,6916,17,40,43,48,52
공릉로2길,패스트푸드점,98858653,9940,40,60,5926,4014,7,36,57,50,50
공릉로2길,닭/오리요리,60085721,4687,22,78,3665,1022,0,10,90,65,35
공릉로2길,제과제빵떡케익,597446797,60318,40786,69,40786,19532,13,34,53,39,61
공릉로2길,커피점/카페,51404438,9789,24,76,7487,2302,18,44,38,38,62
공릉로2길,유흥주점,12846099,532,36,64,351,181,-1,6,95,74,26
답십리로75길,한식,102564777,1801,31,69,1208,593,0,21,79,67,33
답십리로75길,분식,20856492,1744,10,90,1578,166,1,47,52,62,38
답십리로75길,커피점/카페,13424929,2445,13,87,2143,302,10,71,19,37,63
답십리로75길,유흥주점,21322141,689,25,76,501,188,0,0,100,67,34
동일로100길,한식,59045761,1264,29,71,821,443,0,33,67,59,41
동일로100길,중식,6048408,418,17,83,347,71,0,68,32,78,22
동일로100길,닭/오리요리,12590541,577,41,59,357,220,0,23,77,62,38
동일로100길,커피점/카페,3615312,69,28,72,42,27,0,55,45,100,0
동일로101길,한식,810972761,21531,27,73,15661,5870,1,37,62,54,46
동일로101길,중식,44155215,1849,39,61,1114,735,1,19,80,44,56
동일로101길,분식,85986848,2507,9,91,1938,569,0,64,36,50,50
동일로101길,패스트푸드점,13317061,973,46,54,536,437,0,27,73,64,36
동일로101길,제과제빵떡케익,37473165,3930,3384,83,3384,546,9,50,41,46,54
동일로101길,커피점/카페,27423906,5137,28,72,3760,1377,13,66,21,36,64
동일로101길,유흥주점,67686133,2182,28,72,1470,712,0,0,100,50,50
동일로112길,한식,2150081835,70681,27,73,49973,20708,1,35,64,61,39
동일로112길,중식,85784483,4491,36,64,2890,1601,2,62,36,62,38
동일로112길,일식/수산물,93257802,4582,3325,68,3325,1257,-1,39,62,56,44
동일로112길,분식,135276183,11725,16,84,9541,2184,6,64,30,50,50
동일로112길,패스트푸드점,30586874,1061,46,54,576,485,0,16,84,65,35
동일로112길,닭/오리요리,176464001,4871,33,67,3215,1656,1,8,91,67,33
동일로112길,커피점/카페,86366648,10710,38,62,6783,3927,3,42,55,45,55
동일로112길,유흥주점,69671828,2124,39,61,1463,661,0,5,95,82,18
동일로123길,한식,1249287357,52929,28,72,37048,15881,0,33,67,63,38
동일로123길,분식,245108611,18921,26,74,13271,5650,9,48,43,54,46
동일로123길,패스트푸드점,26004132,1266,42,58,731,535,0,19,81,47,53
동일로123길,닭/오리요리,6000000,357,34,67,237,120,0,5,95,48,53
동일로123길,제과제빵떡케익,473261198,50457,36974,73,36974,13483,17,34,49,30,70
동일로123길,커피점/카페,41347549,8480,31,69,5823,2657,13,48,39,46,54
동일로123길,유흥주점,324817162,12345,32,68,8540,3805,2,9,89,60,40
동일로130길,한식,142167901,6712,26,74,4753,1959,1,22,77,50,50
동일로130길,중식,28868120,417,32,68,281,136,0,11,89,67,33
동일로130길,닭/오리요리,22195577,640,30,70,441,199,0,3,97,61,39
동일로130길,제과제빵떡케익,47188672,5413,3836,71,3836,1577,11,37,52,39,61
동일로130길,커피점/카페,23842005,4220,23,77,3202,1018,1,67,32,35,65
동일로130길,유흥주점,4996885,87,24,76,66,21,0,3,97,54,46
동일로139가길,한식,1470415634,44141,32,68,29958,14183,4,35,61,60,40
동일로139가길,중식,6356622,461,36,64,296,165,0,68,32,45,55
동일로139가길,분식,19979876,2632,14,86,2253,379,6,63,31,65,35
동일로139가길,닭/오리요리,120552090,9293,32,68,6289,3004,0,13,87,54,46
동일로139가길,제과제빵떡케익,9214933,1198,929,77,929,269,0,44,56,32,68
동일로139가길,커피점/카페,255055901,35211,29,71,23755,11456,9,60,31,60,40
동일로139가길,유흥주점,251552784,8296,41,59,5044,3252,0,4,96,71,29
동일로139길,한식,554089902,14124,30,70,10336,3788,0,39,61,57,43
동일로139길,중식,122289103,5938,39,61,3651,2287,1,36,63,64,36
동일로139길,닭/오리요리,29744862,1083,35,65,710,373,0,1,99,60,40
동일로139길,유흥주점,174605565,5217,33,67,3354,1863,1,1,98,60,40
동일로140길,한식,577554160,17124,32,68,11495,5629,3,41,56,57,43
동일로140길,일식/수산물,132195694,951,723,76,723,228,0,1,99,71,29
동일로140길,분식,256708177,24079,20,80,17872,6207,11,52,37,42,58
동일로140길,패스트푸드점,200718454,12461,36,64,7944,4517,0,33,67,53,47
동일로140길,유흥주점,114461942,3490,20,80,2610,880,0,0,100,69,31
동일로149길,한식,125234216,7060,27,73,4535,2525,5,70,25,42,58
동일로149길,중식,100446822,4801,39,61,2923,1878,3,56,41,56,44
동일로149길,커피점/카페,17779633,2794,28,72,2035,759,4,66,30,49,51
동일로149길,유흥주점,123659515,2868,43,57,1803,1065,0,5,95,75,25
동일로157길,한식,1465975572,55173,28,72,38618,16555,1,41,58,60,41
동일로157길,중식,16046066,1421,17,84,1187,234,1,65,34,70,30
동일로157길,분식,107654001,13522,26,74,10022,3500,8,36,56,53,47
동일로157길,닭/오리요리,46615921,2146,36,64,1430,716,-1,2,99,60,40
동일로157길,제과제빵떡케익,8393114,1166,884,76,884,282,24,31,45,44,56
동일로157길,유흥주점,616173412,17139,30,70,11034,6105,0,1,99,74,26
동일로163길,한식,862139457,35836,29,71,25501,10335,1,38,61,61,39
동일로163길,분식,8198890,511,12,88,447,64,1,42,57,78,22
동일로163길,닭/오리요리,42223744,2025,42,58,1171,854,0,13,87,53,47
동일로163길,커피점/카페,17798984,3343,37,64,2121,1222,15,46,39,49,51
동일로163길,유흥주점,3427258,90,11,89,80,10,-1,65,36,89,11
망우로68길,한식,1382095462,32637,27,73,21993,10644,3,35,62,61,39
망우로68길,중식,118764567,6082,38,62,3791,2291,0,58,42,62,38
망우로68길,분식,17720910,2134,17,83,1928,206,22,19,59,45,55
망우로68길,패스트푸드점,62216106,5630,42,58,3401,2229,6,34,60,61,39
망우로68길,닭/오리요리,65790581,1783,31,69,1259,524,0,10,90,57,43
망우로68길,커피점/카페,26004119,5670,34,66,3732,1938,1,61,38,44,56
망우로68길,유흥주점,59637861,2196,30,71,1474,722,0,1,99,76,24
망우로73길,한식,235354904,12699,28,72,8556,4143,0,21,79,64,36
망우로73길,분식,85380975,11908,40,60,7073,4835,6,51,43,49,51
망우로73길,유흥주점,7945497,182,25,75,133,49,0,0,100,100,0
면목로21길,한식,368096650,12212,27,73,9146,3066,1,40,59,64,36
면목로21길,분식,27613091,3164,36,64,2022,1142,1,60,39,36,64
면목로21길,패스트푸드점,160306493,6624,41,59,3925,2699,0,22,78,58,42
면목로21길,유흥주점,30621735,1012,31,69,619,393,0,0,100,87,13
면목로33길,한식,176565077,6386,18,82,5387,999,0,33,67,62,38
면목로33길,분식,1755169,204,31,69,138,66,3,34,63,53,47
면목로33길,닭/오리요리,11943086,723,39,61,431,292,0,1,99,56,44
면목로33길,커피점/카페,82461431,14129,29,71,10014,4115,16,56,28,41,59
면목로33길,유흥주점,23499124,619,35,66,380,239,0,0,100,82,18
면목로45길,한식,1320495025,27501,32,68,18611,8890,0,22,78,61,39
면목로45길,중식,10184349,592,27,73,431,161,2,68,30,71,29
면목로45길,일식/수산물,98633538,2308,1279,55,1279,1029,1,38,61,61,39
면목로45길,닭/오리요리,65749862,2258,37,63,1420,838,0,2,98,63,38
면목로45길,커피점/카페,6622684,930,19,81,758,172,14,70,16,42,58
면목로45길,유흥주점,477605001,14424,37,63,9186,5238,1,0,99,73,27
면목로48길,한식,135721864,4654,25,75,3372,1282,0,50,50,50,50
면목로48길,중식,10988793,781,34,67,518,263,2,67,31,60,40
면목로48길,분식,12934847,1989,23,77,1549,440,3,21,76,50,50
면목로48길,패스트푸드점,64322661,5820,34,66,3949,1871,2,33,65,50,50
면목로48길,닭/오리요리,80562114,3448,37,63,2186,1262,0,3,97,50,50
면목로48길,제과제빵떡케익,22270136,1958,1425,73,1425,533,8,40,52,38,62
면목로48길,커피점/카페,21371890,3068,42,58,1827,1241,7,59,34,42,58
면목로48길,유흥주점,6087068,157,32,68,103,54,-1,13,88,84,16
면목로49길,한식,1036716127,34784,27,73,23818,10966,2,35,63,64,36
면목로49길,중식,73321218,3144,41,59,1829,1315,1,52,47,56,45
면목로49길,일식/수산물,182350033,2913,1798,65,1798,1115,1,36,63,55,45
면목로49길,분식,50738447,5828,15,85,4247,1581,9,59,32,45,55
면목로49길,패스트푸드점,85428450,3406,41,59,1994,1412,0,31,69,51,49
면목로49길,커피점/카페,98262550,14017,32,68,9783,4234,16,65,19,32,68
면목로49길,유흥주점,314279647,9359,35,65,6126,3233,0,0,100,70,31
면목로55길,한식,757311688,25308,28,72,19088,6220,0,32,68,52,48
면목로55길,유흥주점,433050517,9826,37,63,6225,3601,-1,5,96,60,40
면목로56길,한식,863563709,24715,32,69,16500,8215,2,42,56,56,44
면목로56길,양식,16371921,1133,25,75,868,265,1,60,39,67,33
면목로56길,분식,13895100,730,39,61,445,285,0,27,73,68,32
면목로56길,닭/오리요리,44007858,2082,33,67,1390,692,0,2,98,60,40
면목로56길,제과제빵떡케익,144315596,16046,11301,70,11301,4745,16,33,51,36,64
면목로56길,커피점/카페,84698791,12589,36,64,8088,4501,8,50,42,43,57
면목로56길,유흥주점,103132574,1959,44,56,1254,705,6,9,85,58,43
면목로78길,한식,480451511,8781,39,62,5429,3352,0,11,89,61,39
면목로78길,패스트푸드점,9614293,522,45,55,291,231,-1,20,81,69,31
면목로78길,유흥주점,35602255,536,40,60,316,220,0,0,100,94,6
봉우재로33길,한식,2782626069,75059,28,72,53313,21746,2,20,78,63,37
봉우재로33길,중식,190362970,9251,37,63,5805,3446,2,61,37,59,41
봉우재로33길,분식,81376204,5350,18,82,4074,1276,7,59,34,61,39
봉우재로33길,닭/오리요리,17416395,553,39,62,352,201,-1,10,91,84,16
봉우재로33길,제과제빵떡케익,431962628,51767,37582,73,37582,14185,22,26,52,34,66
봉우재로33길,커피점/카페,46578615,6235,9,91,5771,464,47,41,12,54,46
봉우재로33길,유흥주점,610932510,16740,35,65,10827,5913,4,1,95,66,34
봉화산로30길,한식,6000000,109,19,81,84,25,40,60,0,89,11
봉화산로30길,분식,66980392,3074,16,84,2572,502,7,68,25,55,45
봉화산로4길,한식,851028563,20770,29,71,13789,6981,7,23,70,59,41
봉화산로4길,중식,75237718,5257,40,60,3192,2065,20,38,42,60,41
봉화산로4길,패스트푸드점,7827835,576,34,66,377,199,0,19,81,62,38
봉화산로4길,닭/오리요리,42561833,1866,37,63,1188,678,-1,5,96,53,47
봉화산로4길,유흥주점,47304579,1285,20,81,1019,266,0,0,100,79,21
봉화산로56길,한식,3737958978,96892,34,66,66134,30758,0,26,74,56,45
봉화산로56길,중식,52742563,4779,33,67,3194,1585,1,54,45,64,36
봉화산로56길,일식/수산물,267052286,8003,5310,67,5310,2693,1,40,59,45,55
봉화산로56길,분식,385727799,49331,32,68,32800,16531,8,46,46,43,57
봉화산로56길,패스트푸드점,89006555,3743,45,56,2185,1558,-1,22,79,63,37
봉화산로56길,닭/오리요리,742487307,35731,39,61,22269,13462,0,10,90,55,45
봉화산로56길,제과제빵떡케익,86874748,8923,6061,68,6061,2862,16,33,51,39,61
봉화산로56길,커피점/카페,411947086,57716,22,78,39010,18706,3,50,47,51,49
봉화산로56길,유흥주점,469058385,11176,38,63,7022,4154,0,0,100,68,32
사가정로42길,한식,355270923,12331,17,83,8853,3478,2,66,32,56,44
사가정로42길,일식/수산물,37686418,258,192,75,192,66,0,4,96,61,39
사가정로42길,닭/오리요리,142589580,6762,38,62,4160,2602,-2,11,91,50,50
사가정로42길,커피점/카페,9000000,1140,48,52,597,543,1,57,42,26,74
사가정로42길,유흥주점,58240793,1596,38,62,1082,514,0,0,100,63,37
사가정로54길,한식,1660247625,40247,28,72,27674,12573,4,43,53,60,41
사가정로54길,분식,8763738,1124,42,59,663,461,0,47,53,25,75
사가정로54길,패스트푸드점,68643211,7618,32,68,5193,2425,1,42,57,50,50
사가정로54길,제과제빵떡케익,802087826,90291,63895,70,63895,26396,16,38,46,37,64
사가정로54길,커피점/카페,105830937,16449,31,70,11401,5048,12,57,31,46,54
사가정로54길,유흥주점,147762261,9679,33,67,7100,2579,0,20,80,66,34
신내로7가길,한식,9473264,419,5,95,389,30,1,74,25,69,31
신내로7가길,중식,72326330,4529,40,60,2720,1809,0,52,48,55,45
신내로7가길,분식,17447893,1826,17,83,1426,400,23,51,26,42,58
신내로7가길,패스트푸드점,51808137,2588,36,64,1658,930,0,24,76,46,55
신내로7가길,닭/오리요리,13088380,512,34,66,333,179,0,0,100,71,29
신내로7가길,커피점/카페,4268840,642,39,61,397,245,11,71,18,31,69
용마산로100길,한식,192737330,7591,34,66,5514,2077,5,31,64,60,40
용마산로100길,중식,26680731,1350,44,56,750,600,0,56,44,53,47
용마산로100길,분식,1375783,193,31,69,134,59,-1,46,55,38,62
용마산로100길,닭/오리요리,118336495,6341,33,68,4290,2051,0,8,92,57,43
용마산로100길,제과제빵떡케익,429826089,44006,31969,73,31969,12037,14,33,53,36,64
용마산로100길,커피점/카페,22139060,3601,32,69,2459,1142,-1,64,37,34,66
용마산로112길,한식,312034135,4075,29,71,2721,1354,-1,60,41,40,60
용마산로112길,닭/오리요리,90879116,4249,38,63,2664,1585,0,15,85,54,46
용마산로112길,제과제빵떡케익,95981947,9113,6087,66,6087,3026,14,34,52,43,57
용마산로112길,커피점/카페,116419815,19108,35,65,12229,6879,19,61,20,55,45
용마산로112길,유흥주점,28720905,1021,44,56,595,426,-1,0,101,57,43
용마산로118길,한식,374413200,16649,22,78,12667,3982,3,56,41,65,35
용마산로118길,중식,165638886,8304,37,64,5081,3223,1,62,37,63,37
용마산로118길,분식,194438206,20114,30,71,12748,7366,8,56,36,39,61
용마산로118길,패스트푸드점,27133239,1963,38,62,1222,741,0,28,72,52,48
용마산로118길,닭/오리요리,37384169,1741,32,69,1190,551,-1,15,86,53,47
용마산로118길,제과제빵떡케익,287228381,29318,18896,61,18896,10422,12,33,55,44,56
용마산로118길,커피점/카페,86371449,12881,37,63,8983,3898,18,65,17,38,62
용마산로118길,유흥주점,45683941,1050,24,76,895,155,0,12,88,79,21
용마산로94길,한식,188286568,17391,18,82,15239,2152,4,64,32,59,42
용마산로94길,분식,266061630,35503,6,94,32338,3165,3,71,26,48,52
용마산로94길,패스트푸드점,223993217,26688,17,84,22422,4266,3,59,38,47,53
용마산로94길,커피점/카페,117447792,24417,20,80,19547,4870,3,68,29,41,59
용마산로94길,유흥주점,102431234,3685,22,78,3026,659,-1,2,99,64,37
중랑천로10길,한식,1936417325,44578,33,67,29344,15234,1,45,54,59,41
중랑천로10길,중식,31025134,1837,31,70,1280,557,0,64,36,74,26
중랑천로10길,일식/수산물,30815475,341,238,65,238,103,-1,8,93,87,13
중랑천로10길,분식,87711718,4218,22,78,3323,895,0,47,53,60,40
중랑천로10길,커피점/카페,45823965,6739,37,63,4393,2346,9,70,21,51,49
중랑천로10길,유흥주점,246500222,6840,36,64,4344,2496,1,3,96,77,23
길음로7길,한식,96912144,2961,28,72,2108,853,3,39,58,66,34
길음로7길,분식,312220816,35588,23,77,27600,7988,8,37,55,51,50
길음로7길,커피점/카페,9616105,548,33,67,365,183,8,39,53,89,11
길음로7길,유흥주점,27708166,1117,32,68,758,359,1,1,98,75,26
돌곶이로14길,한식,232141971,10788,25,75,8635,2153,0,38,62,49,51
돌곶이로14길,중식,4522419,322,53,48,171,151,0,59,41,61,39
돌곶이로14길,패스트푸드점,226054604,25687,34,66,16767,8920,3,53,44,58,42
돌곶이로14길,닭/오리요리,41165931,2060,38,62,1320,740,1,5,94,53,47
돌곶이로22길,한식,573830453,16205,33,67,10902,5303,4,23,73,57,43
돌곶이로22길,분식,111681787,6925,35,65,4788,2137,7,39,54,45,55
돌곶이로22길,패스트푸드점,9132461,453,36,64,293,160,1,16,83,61,40
돌곶이로22길,닭/오리요리,13541833,462,28,72,336,126,0,0,100,75,25
돌곶이로22길,커피점/카페,83319762,14810,30,70,10383,4427,16,47,37,49,51
돌곶이로22길,유흥주점,50511668,1374,33,67,908,466,1,0,99,84,16
돌곶이로27길,한식,930686829,16594,23,77,12837,3757,0,49,51,57,43
돌곶이로27길,중식,6220421,251,40,60,148,103,0,62,38,61,39
돌곶이로27길,일식/수산물,47129635,1578,1101,70,1101,477,0,39,61,64,36
돌곶이로27길,분식,152336516,8546,37,63,5434,3112,1,30,69,33,67
돌곶이로27길,닭/오리요리,46398796,2009,41,60,1342,667,0,3,97,63,37
돌곶이로27길,커피점/카페,26241822,4895,25,75,3353,1542,9,65,26,52,48
돌곶이로27길,유흥주점,75856675,2095,27,73,1564,531,-1,6,95,68,32
돌곶이로28길,한식,783067894,15483,28,72,10390,5093,1,46,53,67,33
돌곶이로28길,중식,143223650,8073,37,63,5034,3039,6,52,42,64,37
돌곶이로28길,커피점/카페,888889,96,0,100,96,0,0,75,25,50,50
돌곶이로28길,유흥주점,12751930,538,17,83,453,85,6,63,31,88,12
돌곶이로41길,한식,288240709,14740,19,81,10833,3907,9,40,51,78,22
돌곶이로41길,중식,54415914,3362,45,55,1861,1501,1,62,37,59,42
돌곶이로41길,분식,7232182,755,17,83,623,132,21,79,0,69,31
돌곶이로41길,유흥주점,223198734,15245,26,74,11219,4026,11,48,41,81,19
돌곶이로8길,한식,131758495,10111,22,78,7949,2162,7,53,40,66,34
돌곶이로8길,유흥주점,40197947,258,45,56,140,118,6,0,94,89,11
동소문로13길,한식,647656324,24049,21,79,18354,5695,1,51,48,55,45
동소문로13길,중식,76166034,1549,62,38,847,702,0,56,44,58,42
